Age,Fare,Sex,Pclass,Embarked,2urvived,Family_Size,Is_Alone,Cluster_DBSCAN
-0.11652321631629182,-0.15108514930505848,1,3,2,0,4,0,-1
-0.11652321631629182,-0.4908050163476765,0,3,2,0,0,1,0
-0.11652321631629182,-0.5108642826377764,0,3,1,0,0,1,1
0.2710643622868939,1.09661668132521,1,1,1,1,1,0,-1
-0.11652321631629182,-0.6434642498641785,0,2,2,0,0,1,4
1.1237570352139026,-0.4902404567566684,0,3,2,1,0,1,-1
-0.11652321631629182,-0.48782367768557205,1,3,2,0,0,1,6
0.34858187800753104,-0.015101691379121521,1,2,2,1,2,0,-1
-0.8916983735226632,-0.3921192264701557,1,2,2,1,2,0,-1
0.03851181512498246,-0.3921192264701557,0,2,2,0,0,1,4
-1.5118384992877605,-0.17654253332835926,1,3,2,0,2,0,-1
-0.11652321631629182,-0.4908050163476765,0,3,0,0,0,1,2
-0.6591458263607518,-0.4939468291401018,0,3,1,0,0,1,-1
-0.03900570059565468,-0.491207168385107,0,3,2,0,0,1,0
-0.11652321631629182,-0.3650513008738763,1,3,2,0,2,0,-1
-0.8916983735226632,-0.252671074067895,0,3,2,0,2,0,-1
-0.11652321631629182,-0.5032910637405889,0,3,2,0,0,1,0
-0.11652321631629182,-0.14077420307613292,1,2,2,1,1,0,-1
-0.8141808578020261,-0.14077420307613292,1,2,2,1,0,1,-1
-0.11652321631629182,-0.49362394745620336,0,3,1,0,0,1,1
0.19354684656625676,-0.48782367768557205,0,3,2,1,0,1,5
-0.11652321631629182,-0.13014037516330884,0,1,2,1,0,1,-1
-0.11652321631629182,-0.3321831055069656,1,3,2,1,1,0,-1
0.9687220037726282,-0.14077420307613292,1,2,2,1,1,0,-1
-0.9692158892433004,-0.5057078428116852,0,3,2,0,0,1,0
1.5888621295377254,0.43731935073011946,0,1,2,0,1,0,-1
-1.201768436405212,1.6766436583883395,1,1,2,1,3,0,-1
-0.6591458263607518,0.02114999468732407,1,3,2,0,4,0,-1
-0.4265932791988404,-0.2809473891997225,1,2,2,1,5,0,-1
2.674107349626645,4.44143891572259,0,1,2,0,5,0,-1
0.1160293308456196,-0.44045480789208313,0,2,2,0,0,1,4
1.2012745509345397,-0.13594064493394017,1,2,2,1,2,0,-1
-0.736663342081389,-0.4597890404608541,0,3,2,0,0,1,0
-0.34907576347820324,-0.4931405916419841,0,3,2,0,1,0,10
-0.11652321631629182,-0.3921192264701557,1,2,2,1,0,1,-1
-0.11652321631629182,-0.48661528815002386,0,3,2,1,0,1,5
-1.9769435936115833,0.9392031600200472,0,1,2,1,2,0,-1
-1.279285952125849,-0.2664467147731443,1,2,2,1,1,0,-1
0.34858187800753104,-0.13014037516330884,0,1,2,1,0,1,-1
-1.8994260778909462,-0.2711197987850163,1,3,0,1,3,0,-1
1.7438971609789997,-0.05377015651666348,0,1,2,1,0,1,-1
0.5036169094488053,-0.10693929608078369,0,2,2,0,3,0,-1
-0.11652321631629182,-0.2574234284332989,0,3,2,0,1,0,10
0.03851181512498246,-0.10693929608078369,0,1,0,0,0,1,-1
1.5113446138170883,1.079297075790105,0,1,0,1,1,0,-1
-0.11652321631629182,-0.48782367768557205,0,3,2,0,0,1,0
-0.03900570059565468,-0.4908050163476765,0,3,0,1,0,1,-1
2.7516248653472823,-0.13014037516330884,0,1,2,0,0,1,-1
-0.11652321631629182,0.35925738673370655,1,1,2,1,1,0,-1
1.5888621295377254,-0.44045480789208313,1,2,2,1,0,1,-1
-0.11652321631629182,-0.49362394745620336,0,3,1,0,0,1,1
1.4338270980964511,-0.13014037516330884,0,1,2,1,0,1,-1
0.34858187800753104,-0.48782367768557205,0,3,2,0,0,1,0
1.356309582375814,0.10090370403350438,0,1,2,0,0,1,9
1.4338270980964511,-0.3921192264701557,0,2,2,0,0,1,-1
-0.11652321631629182,-0.48782367768557205,0,3,2,0,0,1,0
0.6586519408900796,-0.507157910254343,0,3,2,0,0,1,0
-0.11652321631629182,-0.6434642498641785,0,2,2,0,0,1,4
2.053967223861548,-0.13014037516330884,0,1,2,0,0,1,-1
-0.11652321631629182,-0.49410730327042257,0,3,1,0,0,1,1
-2.228875519703654,-0.2711197987850163,1,3,0,1,3,0,-1
-0.11652321631629182,-0.5032910637405889,0,3,2,0,0,1,0
0.6586519408900796,-0.4759814602371998,0,3,2,0,0,1,0
0.2710643622868939,-0.10693929608078369,1,2,2,1,3,0,-1
-0.5041107949194775,-0.3768123145454597,1,2,0,1,0,1,-1
-0.5816283106401147,-0.45326373696889394,1,3,2,0,0,1,6
-0.11652321631629182,0.36191584371191265,0,1,2,0,0,1,7
0.34858187800753104,-0.23744536591998783,0,2,2,0,1,0,-1
-0.03900570059565468,-0.5072391140311319,0,3,2,0,1,0,10
-0.5816283106401147,-0.49805535356096564,0,3,2,0,0,1,0
-2.1319786250528576,-0.40589486717540496,1,3,2,1,1,0,-1
-1.5893560150083976,0.2633112576111806,0,3,2,0,7,0,-1
-0.11652321631629182,-0.6434642498641785,0,2,2,0,0,1,4
1.5888621295377254,-0.48782367768557205,0,3,2,0,0,1,-1
2.596589833906008,-0.4580972951110867,1,3,2,1,0,1,-1
-0.34907576347820324,1.1174821851134276,0,1,0,1,1,0,-1
-0.11652321631629182,-0.15108514930505848,1,3,2,0,4,0,-1
0.4260993937281682,1.09661668132521,1,1,2,1,1,0,-1
2.2090022553028223,-0.06923754257168029,0,1,0,0,0,1,-1
0.03851181512498246,-0.48782367768557205,0,3,2,0,0,1,0
-1.5893560150083976,-0.33604995202071986,0,3,2,1,2,0,-1
-0.11652321631629182,-0.2574234284332989,0,3,2,0,1,0,10
-0.6591458263607518,-0.5032910637405889,0,3,2,0,0,1,0
1.9764497081409111,-0.05377015651666348,0,1,2,0,0,1,-1
3.216729959671105,0.313661466066774,0,1,0,0,0,1,-1
-0.6591458263607518,-0.48782367768557205,0,3,2,0,0,1,0
-0.11652321631629182,-0.3639241151151169,0,3,0,0,0,1,2
1.898932192420274,0.8697623303260494,1,1,0,1,1,0,-1
-0.11652321631629182,-0.3515173380757366,0,3,2,0,0,1,0
-0.34907576347820324,2.286638695933064,1,1,2,0,3,0,-1
-0.4265932791988404,-0.49273843960455366,0,3,2,0,0,1,0
-0.9692158892433004,-0.4759814602371998,0,3,2,0,0,1,0
-0.6591458263607518,-0.49362394745620336,1,3,1,0,0,1,-1
-0.11652321631629182,-0.49595952275051086,1,3,1,0,0,1,8
0.5811344251694425,-0.4580972951110867,1,3,2,0,0,1,-1
-1.0467334049639376,1.0289468673345115,1,1,2,1,0,1,-1
-0.8916983735226632,1.4620336768749818,0,1,0,0,1,0,-1
0.2710643622868939,-0.14077420307613292,1,2,2,1,2,0,-1
-0.11652321631629182,-0.13014037516330884,0,1,2,1,0,1,-1
-0.11652321631629182,-0.2079606612526121,0,3,2,0,0,1,0
-0.2715582477575661,0.4488386864945933,0,3,2,1,0,1,-1
-0.03900570059565468,-0.49362394745620336,0,3,1,1,0,1,-1
-0.11652321631629182,-0.48782367768557205,0,3,2,0,0,1,0
0.5036169094488053,-0.13521561121261122,0,1,2,1,0,1,-1
1.898932192420274,0.5049891647208179,1,1,0,1,1,0,-1
-0.4265932791988404,-0.49853870937518496,0,3,2,0,0,1,0
1.356309582375814,0.014301809511465414,0,1,2,0,0,1,9
0.34858187800753104,-0.44045480789208313,1,2,2,1,0,1,-1
-0.11652321631629182,-0.17654253332835926,0,3,1,0,0,1,1
0.5036169094488053,-0.14077420307613292,1,2,2,1,1,0,-1
0.19354684656625676,-0.4908050163476765,0,3,2,0,0,1,0
0.03851181512498246,1.1642864953159084,1,1,2,1,0,1,-1
-0.5816283106401147,-0.4908050163476765,0,3,2,0,0,1,0
-0.11652321631629182,-0.5037744195548081,0,3,0,0,0,1,2
1.1237570352139026,0.47751908708710805,1,1,0,1,1,0,-1
-0.11652321631629182,-0.5036932157780193,0,3,0,0,0,1,2
0.8524457301916725,-0.49362394745620336,0,3,1,0,0,1,-1
1.5888621295377254,-0.44045480789208313,1,2,2,1,0,1,-1
-0.11652321631629182,3.644466381851795,0,1,2,0,0,1,-1
0.7361694566107168,-0.4902404567566684,0,3,2,0,0,1,0
-0.5041107949194775,-0.42112057532331215,0,2,2,0,3,0,-1
-2.1319786250528576,-0.14077420307613292,1,2,2,1,2,0,-1
-0.11652321631629182,-0.5036932157780193,0,3,0,0,0,1,2
-0.9692158892433004,-0.5036932157780193,0,3,0,0,2,0,-1
-0.11652321631629182,-0.2111836778218262,1,3,0,1,2,0,-1
0.03851181512498246,-0.4759814602371998,1,3,2,0,0,1,6
-1.744391046449672,-0.13594064493394017,1,2,2,1,2,0,-1
1.2012745509345397,-0.13014037516330884,0,1,2,0,0,1,9
0.03851181512498246,1.4141814512672732,1,1,0,1,0,1,-1
-0.11652321631629182,-0.3631178776169992,0,3,2,0,0,1,0
-0.5816283106401147,0.3135802622899852,1,1,0,1,2,0,-1
0.5036169094488053,0.7292662625185613,1,1,2,1,2,0,-1
-1.5893560150083976,-0.038786126275866,1,3,2,0,6,0,-1
-1.4343209835671233,-0.038786126275866,1,3,2,0,6,0,-1
0.19354684656625676,-0.14077420307613292,0,2,2,1,1,0,-1
1.5888621295377254,1.4141814512672732,0,1,0,0,1,0,-1
2.674107349626645,-0.14077420307613292,0,1,2,0,0,1,-1
-0.8141808578020261,-0.14077420307613292,1,2,2,1,1,0,-1
-0.11652321631629182,-0.3754434508795907,0,2,0,1,0,1,-1
0.2710643622868939,-0.24662912639015405,0,3,2,0,2,0,-1
-1.6668735307290348,0.06706879703815516,0,2,2,1,2,0,-1
-0.9692158892433004,1.5003792603286252,0,1,0,1,2,0,-1
-0.19404073203692898,-0.14077420307613292,0,2,2,0,0,1,4
-0.11652321631629182,-0.4920926762367567,0,3,1,0,0,1,1
-0.5816283106401147,-0.5037744195548081,0,3,0,1,0,1,-1
-0.5816283106401147,-0.4931405916419841,1,3,2,1,0,1,-1
2.519072318185371,-0.13014037516330884,0,1,2,0,0,1,-1
1.4338270980964511,0.12217135985915248,1,1,0,1,1,0,-1
-0.11652321631629182,3.7555570153454396,0,1,0,0,0,1,-1
0.7361694566107168,0.8965073742384304,1,1,2,1,2,0,-1
0.5036169094488053,-0.3070486031675634,1,3,2,1,1,0,-1
-0.11652321631629182,-0.49362394745620336,0,3,1,0,0,1,1
0.8136869723313539,-0.4908050163476765,0,3,2,0,0,1,0
-0.11652321631629182,-0.3824521101857702,0,2,2,0,0,1,4
-0.11652321631629182,-0.48782367768557205,0,3,2,0,0,1,0
-0.11652321631629182,-0.48782367768557205,1,3,2,0,0,1,6
-0.4265932791988404,-0.17654253332835926,0,3,2,0,2,0,-1
-0.8141808578020261,-0.4908050163476765,0,3,2,0,0,1,0
-0.03900570059565468,-0.23599529847733,1,3,2,0,4,0,-1
-0.11652321631629182,-0.5036932157780193,0,3,0,0,0,1,2
0.19354684656625676,-0.4916093204225374,0,3,2,1,0,1,5
2.519072318185371,-0.44045480789208313,0,2,2,1,0,1,-1
1.8214146766996369,0.35184657539009667,1,1,2,1,2,0,-1
0.5036169094488053,-0.13328218795573415,0,1,2,1,0,1,-1
-0.11652321631629182,-0.49362394745620336,1,3,1,1,0,1,3
-1.0467334049639376,-0.48782367768557205,0,3,2,0,0,1,0
-0.8141808578020261,-0.3631178776169992,0,3,2,0,0,1,0
0.34858187800753104,-0.3921192264701557,1,2,2,1,0,1,-1
0.7361694566107168,0.43731935073011946,1,1,2,1,1,0,-1
-0.11652321631629182,-0.3639241151151169,1,3,0,0,1,0,-1
0.19354684656625676,-0.4902404567566684,0,3,2,1,0,1,5
-0.34907576347820324,-0.06343727280104898,1,2,2,1,2,0,-1
0.7361694566107168,1.5003792603286252,1,1,0,1,2,0,-1
1.898932192420274,-0.14077420307613292,0,2,2,0,0,1,-1
0.5036169094488053,0.13232183195775724,0,1,0,0,0,1,-1
-0.11652321631629182,-0.4750147486087613,0,3,0,0,0,1,2
-0.8916983735226632,0.8965073742384304,1,1,2,1,2,0,-1
1.356309582375814,-0.3534507613326137,0,2,2,0,0,1,-1
2.3640372867440966,0.8878069695824834,0,1,0,1,2,0,-1
-0.5816283106401147,-0.48782367768557205,0,3,2,0,0,1,0
-0.11652321631629182,-0.48782367768557205,0,3,2,0,0,1,0
0.4260993937281682,-0.5057078428116852,0,3,2,0,0,1,0
1.7438971609789997,0.8697623303260494,1,1,0,1,1,0,-1
1.356309582375814,-0.5032910637405889,0,3,2,0,0,1,0
-0.11652321631629182,-0.49362394745620336,1,3,1,0,2,0,-1
0.5811344251694425,-0.14077420307613292,0,2,2,0,1,0,-1
0.5036169094488053,-0.17654253332835926,0,3,2,0,2,0,-1
-0.11652321631629182,-0.005434575094736029,1,2,2,1,0,1,-1
1.5113446138170883,-0.6434642498641785,0,3,2,0,0,1,-1
-0.11652321631629182,-0.5037744195548081,0,3,0,0,0,1,2
1.5113446138170883,0.4572181428898986,0,1,0,1,1,0,-1
-0.4265932791988404,-0.12143997050736192,1,2,2,1,3,0,-1
-0.11652321631629182,-0.4908050163476765,0,3,2,0,0,1,0
-0.11652321631629182,0.17630721105171118,0,1,2,0,0,1,7
1.1237570352139026,-0.48782367768557205,0,3,2,0,0,1,0
0.4260993937281682,-0.13014037516330884,0,1,0,1,0,1,-1
0.5036169094488053,-0.34281693341978964,0,3,2,0,1,0,-1
0.03851181512498246,-0.4908050163476765,0,3,2,0,0,1,0
-0.19404073203692898,-0.05377015651666348,0,1,2,1,0,1,-1
-0.5816283106401147,0.16043767295926398,1,2,0,1,3,0,-1
0.8136869723313539,2.3236154157208384,1,1,2,1,0,1,-1
0.7361694566107168,-0.038786126275866,1,3,2,0,6,0,-1
-0.11652321631629182,-0.507157910254343,0,3,2,0,0,1,0
-0.11652321631629182,-0.3437836450482282,1,3,1,1,1,0,-1
-0.11652321631629182,-0.49362394745620336,0,3,1,0,0,1,1
0.4260993937281682,-0.48782367768557205,0,3,2,0,0,1,0
-0.4265932791988404,0.6132608671059354,1,2,2,1,3,0,-1
0.34858187800753104,-0.3650513008738763,0,3,2,0,2,0,-1
-0.2715582477575661,-0.3321831055069656,1,3,2,0,1,0,-1
-1.9769435936115833,0.11057082031788987,1,2,2,1,3,0,-1
-0.2715582477575661,-0.44045480789208313,0,2,2,0,0,1,4
-0.19404073203692898,-0.3640033854686489,0,3,0,0,1,0,-1
0.9687220037726282,0.37263087540152556,0,1,2,1,1,0,-1
-0.736663342081389,-0.33911056103635623,0,3,0,1,2,0,-1
-0.6591458263607518,-0.4916093204225374,0,3,2,0,0,1,0
-0.6591458263607518,-0.3321831055069656,0,3,2,0,0,1,0
2.4415548024647338,-0.01856638585544531,0,1,2,0,0,1,-1
2.131484739582185,-0.40468647763985677,0,2,1,0,0,1,-1
-0.6591458263607518,0.8637996530018404,1,1,2,1,0,1,-1
-0.2715582477575661,-0.4908050163476765,0,3,2,0,0,1,0
-0.11652321631629182,-0.4939468291401018,0,3,1,0,0,1,1
3.91438760115684,-0.06343727280104898,0,1,2,1,0,1,-1
1.6663796452583626,-0.5070767064775542,0,3,2,0,0,1,-1
0.19354684656625676,-0.05377015651666348,0,1,0,1,0,1,-1
-0.11652321631629182,-0.6434642498641785,0,1,2,0,0,1,-1
-1.5893560150083976,-0.10403916119546806,1,3,2,0,5,0,-1
-0.11652321631629182,-0.3921192264701557,1,2,2,1,0,1,-1
0.19354684656625676,-0.4902404567566684,0,3,2,0,0,1,0
0.1160293308456196,-0.13594064493394017,0,2,2,0,2,0,-1
0.891204488051991,0.12386310520891992,1,3,2,0,5,0,-1
-0.11652321631629182,-0.3321831055069656,0,3,2,0,1,0,10
-0.736663342081389,-0.4916093204225374,0,3,2,0,0,1,0
-0.4265932791988404,0.6963980671516505,1,1,0,1,0,1,-1
-2.1319786250528576,-0.10403916119546806,1,3,2,0,5,0,-1
-0.11652321631629182,0.4488386864945933,0,3,2,1,0,1,-1
-2.228875519703654,-0.2711197987850163,1,3,0,1,3,0,-1
1.4338270980964511,0.8400359477515641,0,1,0,1,1,0,-1
-0.8141808578020261,-0.4908050163476765,0,3,2,0,0,1,0
2.053967223861548,0.042901006327191425,0,1,0,1,0,1,-1
-0.11652321631629182,-0.49749079396995755,0,3,2,0,0,1,0
-0.5041107949194775,-0.49749079396995755,1,3,2,1,0,1,-1
-0.11652321631629182,-0.4908050163476765,0,3,2,0,0,1,0
-0.8916983735226632,-0.19877690078244586,1,2,2,1,1,0,-1
-0.6591458263607518,-0.4804128663419621,0,3,2,0,0,1,0
-0.11652321631629182,-0.4920926762367567,1,3,1,1,0,1,3
-0.8916983735226632,-0.5129581800249743,1,3,1,0,0,1,-1
-0.4265932791988404,0.7776018439404888,0,2,2,0,2,0,-1
-0.11652321631629182,-0.4908050163476765,0,3,2,0,0,1,0
0.19354684656625676,-0.3437836450482282,1,3,1,0,2,0,-1
-0.5041107949194775,-0.3921192264701557,0,2,2,0,0,1,4
2.2090022553028223,1.5466209443633547,0,1,0,0,2,0,-1
1.5888621295377254,1.9405559329520634,0,1,2,1,2,0,-1
0.8136869723313539,-0.5037744195548081,0,3,0,0,0,1,-1
1.356309582375814,-0.14874957401075098,0,1,2,0,0,1,9
0.5036169094488053,-0.49853870937518496,0,3,2,0,0,1,0
-0.736663342081389,-0.4902404567566684,0,3,2,1,1,0,-1
0.19354684656625676,0.7776018439404888,0,2,2,0,2,0,-1
-0.34907576347820324,-0.3921192264701557,0,2,2,0,0,1,4
-0.11652321631629182,-0.4931405916419841,0,3,2,0,0,1,0
1.0462395194932654,-0.48782367768557205,0,3,2,0,0,1,0
-0.11652321631629182,0.36191584371191265,1,1,2,1,1,0,-1
0.8136869723313539,0.11057082031788987,1,2,2,1,2,0,-1
0.1160293308456196,0.36191584371191265,0,1,2,0,1,0,-1
3.139212443950468,-0.44045480789208313,0,2,2,0,0,1,-1
0.1160293308456196,-0.3921192264701557,0,2,2,1,0,1,-1
-0.11652321631629182,-0.6434642498641785,0,2,2,0,0,1,4
-0.8916983735226632,-0.4931405916419841,0,3,2,0,0,1,0
-0.3878345213385218,-0.48782367768557205,0,3,2,0,0,1,0
-0.8916983735226632,-0.4531825331921051,1,3,2,1,0,1,-1
1.0462395194932654,0.2633112576111806,1,3,2,0,7,0,-1
0.5036169094488053,9.262027654708204,0,1,0,1,1,0,-1
-0.11652321631629182,-0.4861319323358046,1,3,1,0,0,1,8
-0.19404073203692898,0.8400359477515641,0,1,0,1,0,1,-1
-0.736663342081389,-0.4651059544172661,0,3,2,0,0,1,0
-1.201768436405212,0.2633112576111806,0,3,2,0,7,0,-1
2.3640372867440966,0.11057082031788987,0,2,2,0,2,0,-1
-0.34907576347820324,0.16043767295926398,0,2,0,0,3,0,-1
-1.201768436405212,0.12386310520891992,0,3,2,0,5,0,-1
-0.8141808578020261,-0.44681963725372253,0,3,2,0,0,1,0
-0.8916983735226632,-0.49273843960455366,0,3,2,0,0,1,0
-1.1242509206845748,3.4425841256384593,1,1,2,1,1,0,-1
0.1160293308456196,0.45858700655576756,0,1,2,1,1,0,-1
-1.9769435936115833,-0.3840626517587488,1,3,0,1,1,0,-1
-0.11652321631629182,0.4488386864945933,0,3,2,1,0,1,-1
-0.34907576347820324,-0.5037744195548081,0,3,0,0,0,1,2
2.3640372867440966,-0.13014037516330884,0,1,2,0,0,1,-1
1.7438971609789997,-0.3824521101857702,0,2,2,0,0,1,-1
1.1237570352139026,-0.48782367768557205,0,3,2,0,0,1,0
-0.11652321631629182,-0.4939468291401018,1,3,1,1,0,1,3
1.5113446138170883,1.5003792603286252,0,1,0,0,2,0,-1
0.9687220037726282,-0.4955573707130805,0,3,2,0,0,1,0
-0.8916983735226632,3.7555570153454396,1,1,0,1,1,0,-1
0.4260993937281682,-0.13521561121261122,0,1,2,1,0,1,-1
-0.8916983735226632,-0.3640033854686489,1,3,0,0,1,0,-1
-0.34907576347820324,-0.49378442158652414,0,3,1,0,0,1,1
-0.2715582477575661,-0.4916093204225374,0,3,2,0,1,0,10
0.7361694566107168,-0.14077420307613292,0,2,2,0,0,1,4
1.2012745509345397,-0.3824521101857702,1,2,2,1,0,1,-1
0.9687220037726282,-0.13521561121261122,0,1,2,1,0,1,-1
-0.5816283106401147,2.286638695933064,1,1,2,1,0,1,-1
-0.11652321631629182,-0.34869840696720983,0,3,0,1,2,0,-1
-0.4265932791988404,0.313661466066774,1,1,0,1,0,1,-1
-0.11652321631629182,-0.13014037516330884,0,1,2,0,0,1,7
1.4338270980964511,0.36191584371191265,0,1,2,1,1,0,-1
-0.03900570059565468,-0.4601119221447526,0,3,2,0,0,1,0
1.7438971609789997,-0.3921192264701557,0,2,2,0,0,1,-1
-0.8141808578020261,-0.4955573707130805,0,3,2,0,0,1,0
0.6586519408900796,3.7555570153454396,1,1,0,1,0,1,-1
-0.19404073203692898,-0.44045480789208313,1,2,2,1,0,1,-1
-0.11652321631629182,-0.3437836450482282,0,3,1,0,0,1,1
0.2710643622868939,-0.4931405916419841,0,3,2,0,0,1,0
-1.821908562170309,-0.005434575094736029,1,2,2,1,1,0,-1
-0.9692158892433004,-0.5070767064775542,0,3,2,0,1,0,-1
0.34858187800753104,-0.3921192264701557,0,2,2,0,0,1,4
1.5888621295377254,-0.3921192264701557,0,2,2,0,0,1,-1
-0.19404073203692898,0.38318349953756076,0,1,2,1,1,0,-1
-0.736663342081389,-0.4759814602371998,0,3,2,0,0,1,0
0.03851181512498246,-0.23744536591998783,1,2,2,1,3,0,-1
-0.11652321631629182,-0.49386562536331297,1,3,1,1,0,1,3
-0.34907576347820324,-0.14077420307613292,0,2,2,0,1,0,-1
-0.34907576347820324,-0.4902404567566684,1,3,2,0,1,0,-1
-0.03900570059565468,3.4425841256384593,1,1,2,1,0,1,-1
-1.4343209835671233,-0.2802223554783936,0,3,0,0,0,1,-1
-0.11652321631629182,-0.6434642498641785,0,2,2,0,0,1,4
-0.5041107949194775,-0.3921192264701557,0,2,2,0,0,1,4
-0.5041107949194775,-0.3921192264701557,0,2,2,0,0,1,4
-0.07776445845597325,-0.3321831055069656,0,3,2,0,0,1,0
1.4338270980964511,0.02114999468732407,1,3,2,0,4,0,-1
0.4260993937281682,9.262027654708204,0,1,0,1,0,1,-1
-0.11652321631629182,-0.4908050163476765,0,3,2,0,0,1,0
-0.11652321631629182,-0.4908050163476765,0,3,2,0,0,1,0
-0.11652321631629182,-0.06343727280104898,0,1,2,1,0,1,-1
0.5036169094488053,0.8810399881834134,0,1,2,0,1,0,-1
-0.6591458263607518,4.429355020367108,1,1,0,1,4,0,-1
-0.4265932791988404,-0.3321831055069656,0,3,2,0,1,0,10
0.1160293308456196,-0.4902404567566684,0,3,2,1,0,1,5
3.139212443950468,0.7292662625185613,0,1,2,0,2,0,-1
-1.0467334049639376,-0.25194604034656604,0,3,2,0,2,0,-1
0.03851181512498246,-0.3921192264701557,1,2,2,1,0,1,-1
-0.8141808578020261,0.38318349953756076,0,1,2,0,1,0,-1
0.1160293308456196,-0.49362394745620336,0,3,1,0,0,1,1
-1.9769435936115833,-0.19877690078244586,1,2,2,1,2,0,-1
-1.821908562170309,-0.40226969856876044,0,3,2,1,1,0,-1
0.2710643622868939,-0.4597890404608541,0,3,2,0,0,1,0
-0.5041107949194775,-0.4908050163476765,0,3,2,0,0,1,0
1.4338270980964511,0.6132608671059354,1,2,2,1,3,0,-1
-2.235076920961305,-0.3631178776169992,0,2,2,1,2,0,-1
-0.11652321631629182,-0.49273843960455366,0,3,2,0,0,1,0
-0.8916983735226632,-0.42112057532331215,0,2,2,0,0,1,4
0.34858187800753104,-0.48782367768557205,0,3,2,0,0,1,0
0.2710643622868939,1.0289468673345115,1,1,2,1,0,1,-1
-0.11652321631629182,-0.3631178776169992,0,3,2,0,0,1,0
0.891204488051991,-0.5057078428116852,0,3,2,0,0,1,0
-0.736663342081389,-0.5036932157780193,0,3,0,1,0,1,-1
0.5036169094488053,1.6766436583883395,1,1,2,1,3,0,-1
-1.0467334049639376,-0.4931405916419841,0,3,2,0,0,1,0
1.6663796452583626,0.8637996530018404,1,1,2,1,1,0,-1
-0.11652321631629182,0.12217135985915248,0,1,0,0,0,1,-1
0.07727057298530103,-0.49362394745620336,1,3,1,0,0,1,8
-0.11652321631629182,-0.17654253332835926,0,3,1,0,1,0,-1
0.19354684656625676,-0.4817817300078311,0,3,2,0,0,1,0
-0.4265932791988404,-0.4597890404608541,0,3,2,0,0,1,0
1.4338270980964511,-0.4916093204225374,0,3,2,0,0,1,0
2.131484739582185,-0.44045480789208313,1,2,2,0,0,1,-1
-0.11652321631629182,-0.5037744195548081,0,3,0,0,0,1,2
1.898932192420274,-0.19877690078244586,1,2,2,1,4,0,-1
-0.8916983735226632,-0.49362394745620336,0,3,2,0,0,1,0
-0.11652321631629182,-0.49362394745620336,0,3,1,0,0,1,1
-1.8994260778909462,-0.40226969856876044,1,3,2,1,0,1,-1
-0.11652321631629182,-0.49386562536331297,0,3,1,0,0,1,1
1.0462395194932654,3.4425841256384593,1,1,2,1,1,0,-1
-1.279285952125849,-0.5036932157780193,1,3,0,1,0,1,-1
-0.9692158892433004,0.45858700655576756,1,1,2,1,1,0,-1
-0.03900570059565468,-0.06343727280104898,0,1,2,0,0,1,7
-0.11652321631629182,-0.19007649612649893,0,3,2,0,3,0,-1
-0.34907576347820324,-0.507157910254343,0,3,2,0,0,1,0
-0.34907576347820324,-0.5032910637405889,0,3,2,0,0,1,0
-0.8916983735226632,-0.49853870937518496,1,3,2,1,0,1,-1
-1.6668735307290348,-0.08035472629872359,0,3,1,0,5,0,-1
-2.2094961407734948,-0.2456624147617155,0,3,2,1,3,0,-1
1.2787920666551769,0.8878069695824834,0,1,0,0,0,1,-1
-0.11652321631629182,-0.49362394745620336,0,3,1,0,0,1,1
-1.0467334049639376,-0.14077420307613292,0,2,2,0,0,1,4
-0.11652321631629182,0.7012316252938433,1,3,2,0,10,0,-1
-0.11652321631629182,-0.049984513779698155,0,1,0,0,0,1,-1
-0.34907576347820324,-0.4908050163476765,0,3,2,0,0,1,0
0.7361694566107168,-0.3921192264701557,0,2,2,0,0,1,4
1.5113446138170883,-0.14214306674200186,1,1,2,1,0,1,-1
0.1160293308456196,-0.4755793081997694,1,3,2,1,0,1,-1
0.03851181512498246,-0.5036932157780193,0,3,0,0,0,1,2
0.03851181512498246,-0.17654253332835926,1,3,2,0,2,0,-1
0.34858187800753104,-0.3921192264701557,0,2,2,0,0,1,4
0.1160293308456196,-0.13594064493394017,1,2,2,1,2,0,-1
-1.4343209835671233,1.6766436583883395,0,1,2,1,3,0,-1
-2.2544562998914643,-0.4788003913457266,0,3,0,1,1,0,-1
-0.19404073203692898,-0.5086079776970008,0,3,2,1,0,1,5
0.1160293308456196,-0.4931405916419841,0,3,2,0,0,1,0
0.7361694566107168,-0.6434642498641785,0,1,2,0,0,1,-1
-0.8916983735226632,-0.4931405916419841,1,3,2,0,0,1,6
0.7361694566107168,-0.3921192264701557,0,2,2,0,0,1,4
0.2710643622868939,0.38318349953756076,1,1,2,1,1,0,-1
-0.2715582477575661,-0.49096549047799737,0,3,2,0,0,1,0
0.7361694566107168,-0.17654253332835926,0,3,2,0,0,1,0
0.4260993937281682,-0.44045480789208313,0,2,2,0,0,1,4
-1.821908562170309,-0.038786126275866,1,3,2,0,6,0,-1
0.07727057298530103,-0.48782367768557205,0,3,2,0,0,1,0
-0.11652321631629182,-0.6434642498641785,0,1,2,0,0,1,-1
-0.5041107949194775,-0.4902404567566684,1,3,2,0,0,1,6
0.1160293308456196,0.07198355895713669,0,2,0,0,2,0,-1
1.0462395194932654,-0.5187584497956056,0,3,2,0,0,1,0
-1.5118384992877605,-0.10403916119546806,0,3,2,0,5,0,-1
1.7438971609789997,1.1642864953159084,1,1,2,1,2,0,-1
